Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
LDA200_abstract_weight__179_memory_working_task,2.6839041983178466e-06,4.693636759991712,0.07708716214560514,2.6971747028712023e-12,6.992662681235336,0.644045783674183
LDA200_abstract_weight__86_ips_number_numerical,8.02609543623704e-05,-3.9436195426330003,0.08994764908833702,6.195584612833949e-11,6.538941271338799,0.6828270193119595
LDA200_abstract_weight__47_parietal_network_fronto,5.991871048089233e-15,7.804118839213101,0.07042763617518209,2.3233533042371938e-08,5.586017876598766,0.6092720682691376
LDA200_abstract_weight__3_task_switching_set,0.02406847938650124,-2.25603435946232,0.07763609283504354,7.512613645395421e-07,4.947620656327766,0.6315462948047594
LDA200_abstract_weight__150_reading_phonological_readers,0.0006028714472007714,-3.4303192644193805,0.07919868286375806,1.1056533953358654e-06,4.8718370583126465,0.6372714978592391
LDA200_abstract_weight__43_conflict_interference_incongruent,0.18809337686008765,-1.3162403731073682,0.07408279098958973,9.810584663748186e-06,4.421306609207935,0.613564160412542
LDA200_abstract_weight__162_words_word_lexical,0.0415892026429416,-2.037607487485107,0.0743594957362646,1.8288029649437807e-05,4.284828390159662,0.6138174159875469
LDA200_abstract_weight__116_task_matching_strategy,0.002897576073440384,-2.978399954433386,0.07450377438757683,5.133277858359407e-05,4.049474463606627,0.6129184764095315
LDA200_abstract_weight__64_attention_attentional_visual,2.28879781644004e-22,9.728076534267673,0.06595425983078618,6.572273148975747e-05,3.9912616110876984,0.5763016428331217
LDA200_abstract_weight__48_parietal_inferior_lobule,0.4225938173839897,-0.8019293671368558,0.07028004359273193,0.00036527894279331523,3.563976305567112,0.5904062350055381
LDA200_abstract_weight__28_memory_retrieval_episodic,0.05434162677324888,-1.9241033779231111,0.0707178750400462,0.0006137200594044421,3.4254773694235103,0.5914107041111308
LDA200_abstract_weight__119_dlpfc_prefrontal_cortex,0.0030805854686486553,-2.9595801598421487,0.0706006298063914,0.0015928743695315369,3.1572084455477905,0.5889316778397486
LDA200_abstract_weight__163_language_chinese_english,2.0151052085595978e-08,-5.610699409804429,0.0737620103560856,0.0016073952349925451,3.15456145070936,0.6042473926070415
LDA200_abstract_weight__52_control_cognitive_task,0.6853483918546253,0.40517566426568874,0.06748842435062942,0.002953827225831897,2.9725025852477645,0.5722565021598733
LDA200_abstract_weight__2_problem_problems_arithmetic,1.4577497830368229e-13,-7.3909577134952755,0.07489971186616542,0.004276153818588134,2.8570374499811786,0.6082207050002612
LDA200_abstract_weight__72_items_pairs_item,5.9259970545615903e-05,-4.015738360283351,0.07022670164806741,0.004673005125942309,2.8287509305076974,0.5848406319472763
LDA200_abstract_weight__20_wm_load_memory,4.553705606553169e-08,-5.467910942783724,0.07173307652944687,0.0050580604028411915,2.803312686569136,0.5923155840449248
LDA200_abstract_weight__186_decision_making_choice,0.7674278984696645,-0.29574098039314844,0.06705043791102999,0.006734700429359826,2.7096856448811826,0.567797424982737
LDA200_abstract_weight__8_cues_cue_target,0.04370918359515107,-2.0168690221805123,0.06728826640116102,0.013012924426288283,2.483415389205899,0.5671318394885603
LDA200_abstract_weight__23_reasoning_relational_relations,1.0841953191877126e-22,-9.803807952009537,0.07558922085484722,0.017868254759495113,2.3683369416409663,0.6095457103957895
LDA200_abstract_weight__117_object_objects_visual,0.10823396552385031,-1.6061818249941104,0.06604437403892559,0.02876945830931923,2.186631192946258,0.5580940828850951
LDA200_abstract_weight__81_pattern_patterns_representations,0.003272833237225623,-2.9408780800501657,0.06669128397722726,0.030653634923350652,2.1615402026634594,0.5614040705322688
LDA200_abstract_weight__73_ifg_gyrus_frontal,0.00015616643119209265,-3.7810529824884207,0.0672165205055045,0.031012305703108978,2.1569147723835647,0.5642563783741896
LDA200_abstract_weight__155_temporal_sulcus_superior,0.10841924332508814,-1.6053388976205236,0.06566664800885033,0.0382975826460818,2.071655472842823,0.5550775065355867
LDA200_abstract_weight__9_semantic_word_knowledge,0.04417030770901986,-2.012471028312067,0.06578461658021022,0.040557270525746855,2.0480278507523346,0.5555227406969876
LDA200_abstract_weight__57_learning_learned_sequence,0.4863172270781929,-0.6961782177916078,0.06511148024635754,0.043249523908874155,2.0212922214349787,0.5516307770598031
LDA200_abstract_weight__151_common_overlap_overlapping,0.0,inf,0.0583159991966899,0.05264073164118558,1.937856505747077,0.5349278322007792
LDA200_abstract_weight__7_single_trial_task,0.42601955298228356,-0.7960214758556866,0.06447541709215994,0.07252739711130457,1.7957932974571178,0.5461192682988539
LDA200_abstract_weight__184_spatial_location_space,0.6206113711245672,-0.49498406173607423,0.06436015253536048,0.07304350976897772,1.7925587340343878,0.5454564108709454
LDA200_abstract_weight__90_imagery_mental_rotation,5.131589965884027e-10,-6.215026772936428,0.06728470406085846,0.08018269287808438,1.749627027445311,0.5619203131384963
LDA200_abstract_weight__147_target_search_targets,0.011705552226035745,-2.5208987683183164,0.06493671182039654,0.0843540266101334,1.7259632379304246,0.5480993066338612
LDA200_abstract_weight__40_ventral_dorsal_stream,0.001180484581598412,-3.243553935764006,0.06500352791135813,0.09868836702658625,1.651245934849672,0.5478759662703508
LDA200_abstract_weight__172_verbal_fluency_overt,2.5751138825883544e-10,-6.3224121747576385,0.06665989950768919,0.10902799135327919,1.6025773786949424,0.5573321151210597
