Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
LDA400_abstract_weight__299_memory_working_verbal,5.608058462058807e-11,6.553827928222242,1.799926176607119,1.2673332265585598e-13,7.409545152494794,0.006048789556322462
LDA400_abstract_weight__2_sulcus_intraparietal_ips,3.793292684406424e-07,5.07904880276148,1.6623416627056964,3.0894626737185967e-13,7.290439173705232,0.003922912674030136
LDA400_abstract_weight__86_number_numerical_numbers,2.9491212605314843e-07,-5.126669771310845,2.239698515942277,3.4599883073009774e-10,6.276626080157154,0.0018733065572783343
LDA400_abstract_weight__115_wm_memory_working,1.9377810493992342e-06,-4.759807065657263,2.02354884206885,2.1652372738910856e-09,5.98489933880513,0.0019695656547934546
LDA400_abstract_weight__392_reading_phonological_dyslexia,5.0235902661843745e-05,-4.054526746476489,1.8884000857070078,5.197443103191919e-09,5.840724059673795,0.0014760588507674378
LDA400_abstract_weight__329_items_recognition_item,1.3777763345879102e-05,4.347373264925961,1.7499488824723248,8.887832065646082e-09,5.750693108767964,0.0023871842197207586
LDA400_abstract_weight__23_reading_letter_chinese,2.613347956270662e-05,4.204781242515615,1.6699443304448747,3.2772412872940406e-08,5.525941070432524,0.0026313930141618463
LDA400_abstract_weight__154_parietal_network_fronto,0.0007793726428277914,3.3600184616008497,1.3354352045333406,4.213130765087306e-06,4.600581529128985,0.004823588454543398
LDA400_abstract_weight__123_words_word_lexical,0.002389343684295997,3.0370139870325326,1.3505734897000428,6.169343440246357e-06,4.520501066128724,0.003345194046407924
LDA400_abstract_weight__16_executive_control_cognitive,1.6047154654530438e-05,4.313800802516779,1.5323330458802085,6.9079458402296025e-06,4.496505299983461,0.004474362777107629
LDA400_abstract_weight__171_task_switching_set,0.00010050165691788404,3.889377563119784,1.638447159799473,1.8312418138784895e-05,4.284532085063911,0.0025939975957385976
LDA400_abstract_weight__141_task_performing_cognitive,0.00026485603276305003,3.6474498037030716,1.35560508194096,2.037725326676677e-05,4.260716552431525,0.005611842208150504
LDA400_abstract_weight__297_attention_attentional_attended,0.0006054057873339236,3.429180935113159,1.3803724117225262,0.0001270958146305287,3.8320192058313474,0.004377697138482542
LDA400_abstract_weight__134_parietal_ppc_posterior,0.00046052948954844464,-3.502722201813697,1.8774681937665365,0.0001498218190864239,3.7913646030625228,0.001275895921219579
LDA400_abstract_weight__398_dlpfc_prefrontal_cortex,3.423226989596184e-05,4.143314019112513,1.6816691830896378,0.0001853358315255194,3.7382090241368924,0.0030056957944649835
LDA400_abstract_weight__99_delay_delayed_discounting,0.00040641253717677017,-3.5358843712610577,1.7732760735519901,0.0005294863370858123,3.46537818325717,0.0016509273798577262
