feature,r
LDA50_abstract_weight__9_memory_working_wm,0.12472717070813946
LDA50_abstract_weight__15_task_performance_cognitive,0.11667664384763925
LDA50_abstract_weight__47_attention_attentional_target,0.09361660227580586
LDA50_abstract_weight__18_number_ips_numerical,0.08904700667119317
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.0692174773686377
LDA50_abstract_weight__37_language_reading_word,0.06714645150390307
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05410935128876497
LDA50_abstract_weight__20_control_conflict_task,0.0540531008768051
LDA50_abstract_weight__33_memory_retrieval_encoding,0.04611405595427257
LDA50_abstract_weight__42_visual_cortex_sensory,0.03340042558208465
LDA50_abstract_weight__16_response_inhibition_control,0.031004760071721846
LDA50_abstract_weight__19_action_actions_observation,0.027850110106885227
LDA50_abstract_weight__25_spatial_body_human,0.027630534332310695
LDA50_abstract_weight__44_eye_sleep_gaze,0.026891156009040885
LDA50_abstract_weight__38_semantic_category_representations,0.021915867752000287
LDA50_abstract_weight__30_decision_making_risk,0.014673075441369489
LDA50_abstract_weight__41_imagery_mental_events,0.01216236024082696
LDA50_abstract_weight__4_stimulus_time_repetition,0.012113722558835666
LDA50_abstract_weight__11_learning_training_practice,0.00909398018131007
LDA50_abstract_weight__23_asd_autism_group,0.0036908989027230584
LDA50_abstract_weight__24_age_adults_older,0.0032585455218710375
LDA50_abstract_weight__45_motion_perception_visual,-0.0019194832308446303
LDA50_abstract_weight__43_magnetic_mechanisms_human,-0.0061043809620279265
LDA50_abstract_weight__17_motor_cortex_hand,-0.007056734550601648
LDA50_abstract_weight__8_mpfc_social_medial,-0.010496292173632245
LDA50_abstract_weight__12_women_men_sex,-0.015223948139094515
LDA50_abstract_weight__0_network_state_resting,-0.016111926044616535
LDA50_abstract_weight__28_social_empathy_moral,-0.020246009646522747
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.021817683722630724
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.022299643975063527
LDA50_abstract_weight__31_model_models_prediction,-0.023411922444417123
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.024081431721229916
LDA50_abstract_weight__14_disease_ad_pd,-0.024515169510509225
LDA50_abstract_weight__7_reward_feedback_striatum,-0.02620701651450622
LDA50_abstract_weight__10_food_taste_weight,-0.02987631462182198
LDA50_abstract_weight__6_auditory_speech_temporal,-0.03195744282982719
LDA50_abstract_weight__27_disorder_adhd_group,-0.03231041782480161
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.03406603834536277
LDA50_abstract_weight__34_frequency_hz_ms,-0.03884339982820007
LDA50_abstract_weight__32_pain_somatosensory_stimulation,-0.042316624056256025
LDA50_abstract_weight__1_anxiety_trait_personality,-0.042478333617817526
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04328227989083112
LDA50_abstract_weight__13_fear_threat_smokers,-0.04586695256401318
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.0469594786606303
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.048494121308721466
LDA50_abstract_weight__22_method_group_approach,-0.04885337478205057
LDA50_abstract_weight__40_face_faces_facial,-0.05443086109476899
LDA50_abstract_weight__26_emotional_amygdala_negative,-0.06358302331079703
LDA50_abstract_weight__49_depression_mdd_state,-0.06919843761937403
LDA50_abstract_weight__21_matter_volume_structural,-0.0757886225232122
