Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
LDA200_abstract_weight__186_decision_making_choice,0.7772744055157834,0.2828727221271038,0.1847564139431372,8.970950068997139e-09,5.7491193069508775,0.5808953835092098
LDA200_abstract_weight__74_feedback_negative_performance,1.2136983934313635e-40,-13.348185185597996,0.20069080689103003,4.886997674872366e-08,5.455373629975507,0.6082066473889497
LDA200_abstract_weight__197_reward_striatum_anticipation,0.29790842139998475,-1.0409291721943867,0.1815955529538656,1.0726820711254515e-06,4.87781362452063,0.5709470349791993
LDA200_abstract_weight__3_task_switching_set,3.1093307646462725e-13,-7.2895755325264355,0.18680315538693748,3.0844238792917783e-06,4.665116400730815,0.5798822349574089
LDA200_abstract_weight__180_amygdala_threat_fear,5.946618429718726e-13,-7.201700538240598,0.18639840772309596,3.866292318425341e-06,4.618443493248897,0.5789191326144753
LDA200_abstract_weight__179_memory_working_task,0.2615905904108792,1.122639598598443,0.17699999649937165,2.073241090255615e-05,4.256853503189293,0.5591808925020296
LDA200_abstract_weight__137_regulation_emotion_reappraisal,7.373274936375761e-24,-10.07164716675265,0.18603831629323211,4.453020060899786e-05,4.082623152313035,0.576178704915744
LDA200_abstract_weight__33_anterior_cingulate_insula,0.0,inf,0.15852757177816446,4.949499723018573e-05,4.057998917689376,0.5397424093331786
LDA200_abstract_weight__159_inhibition_response_inhibitory,1.0646181336583034e-05,-4.403614988235305,0.1796087233449912,7.866825575161302e-05,3.9484213412331615,0.5627152426557172
LDA200_abstract_weight__65_recognition_correct_familiarity,4.914194611473427e-24,-10.11146876815917,0.1842991143067389,0.00012934767491456036,3.8276973310637867,0.5717288871036409
LDA200_abstract_weight__95_verbs_verb_nouns,2.6283364834363893e-108,-22.10832683336008,0.19291577605578275,0.00021499712611025971,3.7007099345061643,0.5887556177921801
LDA200_abstract_weight__182_experience_subjective_ratings,0.0008545969291267421,-3.3344778941442232,0.17735454565212666,0.00023076123645690062,3.682717059259291,0.5569381367750538
LDA200_abstract_weight__43_conflict_interference_incongruent,7.801286935757521e-09,-5.772696531997272,0.1783148674354627,0.00044012770929223216,3.5147744004207797,0.5581224523327993
LDA200_abstract_weight__88_network_frontoparietal_identified,5.322558823020836e-146,25.73054583337325,0.16563153084788235,0.0007535774333876991,3.3693059074770333,0.5346557980675629
LDA200_abstract_weight__13_fear_conditioning_extinction,1.4552283585887397e-145,-25.691485567179118,0.1895779320352906,0.0014143000046617565,3.191716650269167,0.580656062733743
LDA200_abstract_weight__146_pain_painful_chronic,9.160332899709724e-24,-10.050283692953013,0.17941545975671358,0.0018228455014079195,3.1176736120811754,0.5587983864082193
LDA200_abstract_weight__9_semantic_word_knowledge,4.436458329759482e-05,-4.083488722315252,0.1748016535348237,0.0020268739468021282,3.0862660237903765,0.548794766057682
LDA200_abstract_weight__99_detection_novelty_oddball,1.4889892190621473e-110,-22.340638769978526,0.18733894761084266,0.0021093084872544506,3.074393737062856,0.5756578577505594
LDA200_abstract_weight__119_dlpfc_prefrontal_cortex,6.117030789070962e-14,-7.50555194505859,0.17646088808191404,0.003024309559692376,2.96525619471173,0.5517847162110657
LDA200_abstract_weight__57_learning_learned_sequence,0.05899730623933141,-1.8882134101882233,0.17239391643658192,0.004449848014552501,2.8443761591347045,0.5425234265675852
LDA200_abstract_weight__64_attention_attentional_visual,9.911274337066487e-33,11.91479239569062,0.1671692703183706,0.006801542092900267,2.706408021255231,0.5316322004182421
LDA200_abstract_weight__93_language_sentences_comprehension,2.5710389311358298e-08,-5.568389974779628,0.17338294500828735,0.00825497218373448,2.641459312144012,0.5436228872388229
LDA200_abstract_weight__147_target_search_targets,8.818690598216104e-07,-4.916318445060408,0.17300963237715325,0.008267489971186792,2.640945982803474,0.54280680725473
LDA200_abstract_weight__27_response_time_reaction,0.3053947303328401,-1.024933152713012,0.17099238730108451,0.008773217290794468,2.6207671066157108,0.5383945782767358
LDA200_abstract_weight__112_context_empathy_contextual,1.0966156349002419e-27,-10.904527447443003,0.1764488714921113,0.01005720147291017,2.573856367875379,0.5501563555732143
LDA200_abstract_weight__116_task_matching_strategy,8.021651747124395e-20,-9.112889471624314,0.17471083286469125,0.012728839297463683,2.4912670879693946,0.5459061752468347
LDA200_abstract_weight__149_olfactory_taste_odor,1.0,-0.0,0.1895121975975578,0.012905842161754721,2.486357011673921,0.5788790523297943
LDA200_abstract_weight__192_stimulus_trials_trial,3.045336881180164e-37,12.75182444066127,0.16625658830700457,0.015177565900338266,2.4281141385573046,0.5280976760477275
LDA200_abstract_weight__160_bias_biases_spd,0.0,-inf,0.18427624295083878,0.015218962754076158,2.427126155228722,0.5673300739767371
LDA200_abstract_weight__52_control_cognitive_task,0.08016314855890293,-1.7497402292849062,0.1704366588472655,0.015372503320129047,2.423482277409272,0.5361482146086654
