Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
LDA200_abstract_weight__179_memory_working_task,1.4159357464293976e-08,5.671450428186084,1.563874497089244,1.040993296273056e-11,6.800717565514125,0.00670187498955028
LDA200_abstract_weight__86_ips_number_numerical,4.99090759720211e-07,-5.026662047665144,1.8332297661712476,3.3458675454925106e-09,5.913660708518428,0.002908950029035976
LDA200_abstract_weight__150_reading_phonological_readers,1.0491074724061633e-05,-4.406796333649782,1.5984337624880491,3.540687745469262e-09,5.9043365189950405,0.0032604307479618035
LDA200_abstract_weight__3_task_switching_set,6.638564105776457e-05,-3.988881253147297,1.4908951629384428,1.3422666947931262e-07,5.272979352663009,0.003589535239143507
LDA200_abstract_weight__47_parietal_network_fronto,0.0004237034319319877,3.524862015690073,1.2656501778176323,1.6209027864542714e-07,5.238268331144831,0.0075711602219590834
LDA200_abstract_weight__162_words_word_lexical,0.0012316136771660657,-3.2314558061093193,1.355893766622453,1.819174551700161e-06,4.772539455895152,0.003588345237845909
LDA200_abstract_weight__48_parietal_inferior_lobule,0.00015036496683240586,-3.7904659147687765,1.4017924777123394,5.1453791557063965e-06,4.558771192111628,0.004637269052406448
LDA200_abstract_weight__72_items_pairs_item,0.0018651733777548252,-3.1109011929992008,1.3724580937961246,4.719351546952646e-05,4.06910777072394,0.0031649722090972927
LDA200_abstract_weight__20_wm_load_memory,0.0004244763105285543,-3.524379200881875,1.504928860224428,5.272239438107595e-05,4.043218728260596,0.0027226568440657977
LDA200_abstract_weight__163_language_chinese_english,0.008538158895470604,-2.6300130564358057,1.3392082845234037,6.301254586062235e-05,4.001235722283793,0.0022684270292746937
LDA200_abstract_weight__116_task_matching_strategy,0.0024715291345036583,-3.0268055231973983,1.3557222575898438,9.211212549217755e-05,3.9104819981254777,0.003219425323051728
LDA200_abstract_weight__2_problem_problems_arithmetic,0.0005768817090399114,-3.4422570889026836,1.6003910698210153,0.0001190669592633998,3.848039292966549,0.0019771069159599027
LDA200_abstract_weight__43_conflict_interference_incongruent,0.0004919399309015748,-3.485107189724136,1.3980956172947794,0.00017130778123688418,3.7579548502254276,0.0040109263454872575
LDA200_abstract_weight__64_attention_attentional_visual,0.0010677344992924276,3.272042696802047,1.2261019575572896,0.00021325604058074305,3.702772574609706,0.009165702341331428
LDA200_abstract_weight__28_memory_retrieval_episodic,0.021960148323292406,-2.291056461549319,1.2200219517315307,0.0005904340609781595,3.43597104988619,0.0035636971938300933
LDA200_abstract_weight__186_decision_making_choice,0.0017216654681923016,-3.1344671203473946,1.307604369604912,0.0022969789240570686,3.0488778021077496,0.004950307209580118
LDA200_abstract_weight__90_imagery_mental_rotation,0.12264538895931432,-1.5437645221776872,1.1485319477351037,0.005451395220950446,2.779074908994834,0.0020431940166621768
LDA200_abstract_weight__52_control_cognitive_task,0.001731098479444526,3.1328636346022223,1.3031472762546705,0.005647044062510369,2.7676016004911776,0.005187439265348605
LDA200_abstract_weight__143_action_actions_observation,0.047562966859072464,-1.9812524773266298,1.1738892787039663,0.005756825606747892,2.761319909467974,0.0037705484013770053
LDA200_abstract_weight__73_ifg_gyrus_frontal,0.007622118082071472,-2.6683659796218397,1.3046318507645036,0.009860341621152267,2.5806888237354575,0.00335239626327733
LDA200_abstract_weight__89_pfc_prefrontal_cortex,0.036001689726683495,-2.0969083443977796,1.2502966008344758,0.013465028444287248,2.4712270850747817,0.0023066082746903906
LDA200_abstract_weight__119_dlpfc_prefrontal_cortex,0.008071634086191715,-2.649058573525828,1.301427047588913,0.014933603678449259,2.4339852485566893,0.0033941806706288074
LDA200_abstract_weight__8_cues_cue_target,0.043000191505180974,-2.0237081307980094,1.1844265783597534,0.020271739846222592,2.321279945968204,0.003749116827066236
LDA200_abstract_weight__155_temporal_sulcus_superior,0.0592199201244189,-1.8865571102614045,1.1586535526634916,0.02316574477627096,2.270690099648207,0.004014250541851785
LDA200_abstract_weight__57_learning_learned_sequence,0.1570027659436919,-1.4152242181156822,1.0925117723569617,0.040923658300661594,2.0443026430597677,0.0042169938557960664
LDA200_abstract_weight__81_pattern_patterns_representations,0.03722631262094067,-2.08327337037827,1.2040906458640566,0.042952565534646985,2.0241709493902498,0.003487411250950285
LDA200_abstract_weight__190_visual_cortex_occipital,0.07588807162612665,1.7750594494055096,1.1271441003934024,0.05676523720462917,1.9051141287961189,0.005226375555755887
LDA200_abstract_weight__172_verbal_fluency_overt,0.1908442909281145,-1.3080855591509,1.1114291771386204,0.06309344036166058,1.8585324449958822,0.0019710871823571496
LDA200_abstract_weight__147_target_search_targets,0.04423843953890216,-2.011824507672506,1.1857529640558586,0.06558283715788396,1.8412642964300412,0.0037956336790334905
LDA200_abstract_weight__117_object_objects_visual,0.058440315615373994,-1.8923803996062527,1.1634582926426227,0.06945268909644764,1.8154636378549647,0.003986180193744378
LDA200_abstract_weight__184_spatial_location_space,0.19454641117789762,-1.297246426474678,1.0772235832603962,0.09834230070726727,1.6529438057034536,0.004338378994681606
LDA200_abstract_weight__151_common_overlap_overlapping,0.15521078895164142,1.421364611210194,1.0383719988521591,0.11489042723754445,1.576587689283961,0.027460348886947546
LDA200_abstract_weight__23_reasoning_relational_relations,0.06288120893400062,-1.8600305140373445,1.3241955880802228,0.13329675173498745,1.501227413879064,0.001065151244400326
LDA200_abstract_weight__9_semantic_word_knowledge,0.17680521855972797,-1.3506573559325865,1.092873085290906,0.1667599445862925,1.382689983231323,0.0036123326757542436
LDA200_abstract_weight__156_schizophrenia_group_psychosis,0.36937002305350863,-0.8976540326752407,1.0310316453897443,0.17062738683570858,1.370190680095476,0.0032494166800298803
LDA200_abstract_weight__95_verbs_verb_nouns,0.3117016109143398,-1.0116579849111487,1.0664592924077838,0.18899432304105693,1.3135599822736665,0.0011857437061058146
LDA200_abstract_weight__51_sustained_transient_monitoring,0.05070269561658425,-1.9539874989017354,1.354323833452341,0.1937918551088215,1.2994432559810982,0.0011302841226893843
LDA200_abstract_weight__103_timing_temporal_rhythm,0.433295120866383,-0.7835654747744627,1.0089039236137536,0.20801385822520047,1.2590456097954525,0.0010248092983664715
LDA200_abstract_weight__109_measures_size_level,0.39088504520387346,0.8580134344010509,1.013092780554464,0.21361359045094036,1.243690237297021,0.01439299242429779
LDA200_abstract_weight__37_long_term_short,0.11316754368067128,-1.5841150343916794,1.1416775471900802,0.22606846565731956,1.210548569052079,0.002990083778802858
LDA200_abstract_weight__111_memory_encoding_hippocampal,0.23622749692088252,1.1844689082080633,1.0590025780153367,0.23942678072313456,1.1764207580918047,0.005116832579893344
LDA200_abstract_weight__199_users_cocaine_drug,0.4236369016220618,-0.8001275482740026,1.0075899381825972,0.2479181984643447,1.1554206772904188,0.000876868777161939
LDA200_abstract_weight__159_inhibition_response_inhibitory,0.06584959196568907,-1.839446146741378,1.1696461919301377,0.25282782257275904,1.143507789195417,0.0036060005582711874
LDA200_abstract_weight__191_eye_gaze_saccade,0.3744422264790427,-0.8881831770755031,1.0317730298374759,0.2560477196371463,1.1357822210230362,0.0018893026227343283
LDA200_abstract_weight__84_research_previous_important,0.4670689472419435,0.7272563257261102,1.001943161059447,0.2576897021420914,1.131868551113044,0.03948276412436686
LDA200_abstract_weight__88_network_frontoparietal_identified,0.4318098706356722,0.7860983504411441,1.0077419909151921,0.2625704031768686,1.120336477448535,0.011168622880929149
LDA200_abstract_weight__31_hearing_deaf_sign,0.15406706095492007,-1.4253119028509413,1.2379418856828737,0.2692603656628911,1.1047674556615035,0.0006389246282224021
LDA200_abstract_weight__134_motor_cortex_supplementary,0.3703710968947401,0.8957784588379833,1.0147437122821628,0.270311832099154,1.102344725385057,0.015898485812521148
LDA200_abstract_weight__192_stimulus_trials_trial,0.1828751424275924,1.3319544939200596,1.06140555707236,0.30550823834435537,1.0246926369794287,0.008263786830232453
LDA200_abstract_weight__142_scene_scenes_perspective,0.23358261414845805,-1.1911808028286328,1.100298205811936,0.3106005612912864,1.013962678325105,0.0016432393514353206
LDA200_abstract_weight__93_language_sentences_comprehension,0.19670631597271848,-1.290992391074978,1.088992156915542,0.32697012784841795,0.98023500750528,0.0033304388568622767
LDA200_abstract_weight__69_response_sensitivity_hemodynamic,0.430139670145373,0.7889526696797873,1.006456545266287,0.32940842203739396,0.9753061474255612,0.021112358428904562
LDA200_abstract_weight__36_group_control_pattern,0.3137186137354666,-1.0074499171168037,1.0431464931660608,0.3405593636209471,0.9530606074627622,0.0037085709576195167
LDA200_abstract_weight__198_repetition_priming_suppression,0.0648482790304501,-1.8463026098035014,1.2052920061456442,0.34742067960728107,0.9396040860209057,0.002620649741571051
LDA200_abstract_weight__158_pet_glucose_metabolism,0.32713708848949363,-0.9798967477802837,1.0676689645841189,0.3485099943026616,0.9374833307185898,0.0011138116020979988
LDA200_abstract_weight__144_integration_process_task,0.12554463699009055,1.5319100343992325,1.082303592935517,0.3541555797983367,0.9265589438506926,0.00793623483769294
LDA200_abstract_weight__131_test_performance_intelligence,0.027373863079090288,-2.2061447958124347,1.3314505200873397,0.3754792232110956,0.8862566869348364,0.0020250060194862128
LDA200_abstract_weight__35_automatic_situations_situation,0.12320937907348872,-1.5414414640320195,1.1987899603734444,0.4011926578827024,0.8394931030277141,0.0014381893098223005
LDA200_abstract_weight__77_mpfc_cortex_prefrontal,0.4574936804797627,-0.7429801794518883,1.0034049189673817,0.4053346504434805,0.832131629238058,0.003184385091303767
LDA200_abstract_weight__165_early_stage_late,0.4349315366683887,-0.7807806159571469,1.0100738169749077,0.4066570931589891,0.8297907648744431,0.0027175072497284637
LDA200_abstract_weight__79_training_practice_trained,0.12992102407846262,-1.5144133948232814,1.141029863931847,0.41054286179602584,0.8229386858440748,0.002643814499391407
LDA200_abstract_weight__97_adaptation_selective_stimulus,0.17535607772451234,1.3551929893896808,1.0650869855388012,0.4232255371788771,0.800837826791573,0.0079942018608428
LDA200_abstract_weight__98_cbf_perfusion_cerebral,0.3987174440787222,-0.8439140362823324,1.0245553159589045,0.4494874166472419,0.7562698572004719,0.0009872657018325248
LDA200_abstract_weight__171_cortex_prefrontal_medial,0.4383646159775193,0.7749577663448068,1.004258388833907,0.4688536250905646,0.7243455403342557,0.03900054213742646
LDA200_abstract_weight__7_single_trial_task,0.3033368555316316,-1.0293039759795872,1.0449156277797433,0.4698212991513495,0.7227698408270129,0.004073437817924126
