feature,r
LDA50_abstract_weight__9_memory_working_wm,0.12554149238931514
LDA50_abstract_weight__15_task_performance_cognitive,0.11655686085809357
LDA50_abstract_weight__47_attention_attentional_target,0.09513139562768572
LDA50_abstract_weight__18_number_ips_numerical,0.08874212878861305
LDA50_abstract_weight__37_language_reading_word,0.07285078709098321
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.06746555336358274
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05491541491481221
LDA50_abstract_weight__20_control_conflict_task,0.053338146375245046
LDA50_abstract_weight__33_memory_retrieval_encoding,0.05193015043917933
LDA50_abstract_weight__42_visual_cortex_sensory,0.03745876422854486
LDA50_abstract_weight__16_response_inhibition_control,0.030076511184583272
LDA50_abstract_weight__25_spatial_body_human,0.026503281843480622
LDA50_abstract_weight__38_semantic_category_representations,0.02508565373633075
LDA50_abstract_weight__19_action_actions_observation,0.02493170630144827
LDA50_abstract_weight__44_eye_sleep_gaze,0.02440331618708195
LDA50_abstract_weight__30_decision_making_risk,0.016235877804847743
LDA50_abstract_weight__4_stimulus_time_repetition,0.012875788396904201
LDA50_abstract_weight__41_imagery_mental_events,0.012665293686172722
LDA50_abstract_weight__11_learning_training_practice,0.01046844819161162
LDA50_abstract_weight__23_asd_autism_group,0.004283131473698392
LDA50_abstract_weight__24_age_adults_older,0.0029545335538082025
LDA50_abstract_weight__45_motion_perception_visual,-0.0038243961964148383
LDA50_abstract_weight__43_magnetic_mechanisms_human,-0.007137382100887234
LDA50_abstract_weight__8_mpfc_social_medial,-0.00995412622814918
LDA50_abstract_weight__17_motor_cortex_hand,-0.012132942433347262
LDA50_abstract_weight__12_women_men_sex,-0.016315576328547222
LDA50_abstract_weight__0_network_state_resting,-0.01663206959373981
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.01893419836470062
LDA50_abstract_weight__31_model_models_prediction,-0.02114073594959398
LDA50_abstract_weight__28_social_empathy_moral,-0.022445133863489408
LDA50_abstract_weight__14_disease_ad_pd,-0.02413180313973191
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.024350159655276395
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.02530093028050946
LDA50_abstract_weight__7_reward_feedback_striatum,-0.02564321953879103
LDA50_abstract_weight__10_food_taste_weight,-0.028986894759246547
LDA50_abstract_weight__6_auditory_speech_temporal,-0.034120596418058355
LDA50_abstract_weight__27_disorder_adhd_group,-0.03578902539346763
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.035798079458953094
LDA50_abstract_weight__34_frequency_hz_ms,-0.040088030462310645
LDA50_abstract_weight__1_anxiety_trait_personality,-0.0430613301530143
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04372453707889288
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.04641608965575363
LDA50_abstract_weight__13_fear_threat_smokers,-0.046664735819060554
LDA50_abstract_weight__32_pain_somatosensory_stimulation,-0.04731532562230666
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.04808339147594245
LDA50_abstract_weight__22_method_group_approach,-0.04898394571458513
LDA50_abstract_weight__40_face_faces_facial,-0.05357689580823436
LDA50_abstract_weight__26_emotional_amygdala_negative,-0.06449226155319197
LDA50_abstract_weight__49_depression_mdd_state,-0.06988612810692306
LDA50_abstract_weight__21_matter_volume_structural,-0.07439860785619073
