Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
LDA200_abstract_weight__197_reward_striatum_anticipation,4.241051954068098e-14,7.553380021857734,1.5022268979986066,1.3012066897192157e-12,7.094180014127754,0.0054752965864653304
LDA200_abstract_weight__159_inhibition_response_inhibitory,1.039897390420208e-09,-6.103162930610723,1.422085641410712,1.0576526302439927e-10,6.458472234197747,0.004373202295022586
LDA200_abstract_weight__43_conflict_interference_incongruent,5.933146831504921e-06,-4.528757772138749,1.3061482567314504,5.718442619501979e-08,5.427388941354613,0.003737686097872479
LDA200_abstract_weight__33_anterior_cingulate_insula,0.00019058877708211241,3.7311749888532675,1.0865250863783609,1.6619093086095904e-06,4.790711510296055,0.024897485562734276
LDA200_abstract_weight__52_control_cognitive_task,6.564042497991807e-06,-4.507356079014567,1.2635652029807094,1.1426299756689853e-05,4.38825644556203,0.0050171804271795725
LDA200_abstract_weight__74_feedback_negative_performance,0.003520587416873666,-2.9181997516080034,1.245722865286944,3.173601828909093e-05,4.16063771149744,0.0018864297070200506
LDA200_abstract_weight__186_decision_making_choice,0.00011585739423658481,-3.854730054140369,1.2240539663361119,5.0573916446445165e-05,4.0529587775857845,0.004622308113901166
LDA200_abstract_weight__137_regulation_emotion_reappraisal,0.0004984817621472848,-3.4815709183481687,1.2712661536392709,7.049690316851561e-05,3.974602479164259,0.002565653670409347
LDA200_abstract_weight__89_pfc_prefrontal_cortex,0.007079498766547454,-2.6930813750133065,1.2019095847486696,9.173398480852916e-05,3.9114754434908843,0.002211745392460582
LDA200_abstract_weight__3_task_switching_set,0.020953068578916656,-2.3088290634576145,1.1436911094744642,9.268833769433848e-05,3.908975564507371,0.0027466441590730537
LDA200_abstract_weight__116_task_matching_strategy,0.01914193675672282,-2.342755224514999,1.1480360618327978,0.0001421735307858343,3.804356101448253,0.002719353690046058
LDA200_abstract_weight__66_emotional_negative_amygdala,0.0013632034836038587,3.2023308168601616,1.1371371996997148,0.0007981169806346442,3.3534469976514236,0.007370639743766381
LDA200_abstract_weight__154_social_interactions_interaction,0.0005221753378797933,-3.4691152819772277,1.2136893902018726,0.0009394960540311365,3.3080453178015725,0.004014842838020831
LDA200_abstract_weight__112_context_empathy_contextual,0.0008077967663321362,-3.35010930590284,1.2616711352964092,0.001435043977109025,3.1875081821818703,0.0025981131890130123
LDA200_abstract_weight__149_olfactory_taste_odor,0.050642145337691624,-1.9544997420759438,1.2124300753554917,0.0014868464832162892,3.177238616633028,0.0007868629677602575
LDA200_abstract_weight__172_verbal_fluency_overt,0.12725626743466067,-1.5250113471675188,1.0890349519770057,0.0017266949379691062,3.133611175160963,0.0019264972617731055
LDA200_abstract_weight__128_prediction_error_outcome,0.00029242999477996356,-3.6219151952313307,1.2413934035822858,0.0031743576466813,2.950328944717211,0.0036781611571329548
LDA200_abstract_weight__47_parietal_network_fronto,0.3180131458654458,0.9985491454372813,1.0199741546088912,0.00444989391813236,2.8443728726701822,0.006086119243336129
LDA200_abstract_weight__20_wm_load_memory,0.02256296048581119,-2.2807547988605945,1.1673964137032637,0.004535590483200768,2.83829034364393,0.0021066763948426825
LDA200_abstract_weight__147_target_search_targets,0.012766608976781502,-2.4902143050176315,1.1433891664709646,0.007706225406637334,2.6646772026320575,0.003650788577587228
LDA200_abstract_weight__10_ofc_orbitofrontal_cortex,0.0016414469199086401,-3.1484395092490955,1.2665135240400105,0.008013559664240996,2.6514979619288086,0.0022231149579864397
LDA200_abstract_weight__119_dlpfc_prefrontal_cortex,0.006446195572033742,-2.724176967332772,1.1796771774985177,0.009528126176458528,2.592499709603822,0.0030688866106819944
LDA200_abstract_weight__8_cues_cue_target,0.06946553146280277,-1.8153800064484966,1.0919066212889494,0.009869907824616744,2.5803540104121065,0.003447536449394342
LDA200_abstract_weight__109_measures_size_level,0.39492754204783354,0.8507152638720036,1.0077168565478274,0.010595366789971375,2.555768220613337,0.014280484331092322
LDA200_abstract_weight__64_attention_attentional_visual,0.03092571824654644,2.1580271851936947,1.0778389832090185,0.012822082012706747,2.4886730492255484,0.008037029974736142
LDA200_abstract_weight__73_ifg_gyrus_frontal,0.014614794218666405,-2.441786316994892,1.1567615966109634,0.01482480290315237,2.4366308959574035,0.002964925398532461
LDA200_abstract_weight__1_treatment_therapy_baseline,0.34642943950680116,-0.9415375817523887,1.0266721698748882,0.016526260096015565,2.397081218589317,0.002704586783238177
LDA200_abstract_weight__179_memory_working_task,0.04618905925825145,-1.9936615020975923,1.0916581048128098,0.016747932462477817,2.3921951993748856,0.004666417650991369
LDA200_abstract_weight__58_autonomic_arousal_rate,0.044898546962617525,-2.0056036988173838,1.1618422487225055,0.02198275114876357,2.2906657816377787,0.0015844209175385553
LDA200_abstract_weight__13_fear_conditioning_extinction,0.04601230372058629,-1.9952804242579871,1.183973587992794,0.023940019094467947,2.2580904791915897,0.0012222989090473419
LDA200_abstract_weight__27_response_time_reaction,0.05407455487988777,-1.9262388663028693,1.0892310265846568,0.025958616967709337,2.2268303082929433,0.004471113515496136
LDA200_abstract_weight__192_stimulus_trials_trial,0.04038428492568369,2.049796585838173,1.071345140884409,0.02658191175098666,2.2176030207742214,0.008320121920537726
LDA200_abstract_weight__45_gyrus_frontal_inferior,0.07450028591306479,1.7835286660312426,1.0320427248958066,0.03219311949943335,2.1420045052193224,0.027317347494332
LDA200_abstract_weight__195_group_age_magnetic,0.3875073805552187,0.8641465672030711,1.0084120584761072,0.03304382017341294,2.131550458264045,0.013862316397053497
LDA200_abstract_weight__135_basal_ganglia_moral,0.365738339619192,-0.9044848962562754,1.021960336605465,0.03568022081602703,2.1005530306175673,0.0021520603207343296
LDA200_abstract_weight__72_items_pairs_item,0.27959200739876533,-1.0812363163055831,1.0389829081296083,0.04184593551832693,2.0350490728161694,0.0023899111142181746
LDA200_abstract_weight__182_experience_subjective_ratings,0.02241183035114902,-2.2833148254661717,1.1263767822338797,0.04587674544747961,1.9965255691156842,0.0037784513800233534
LDA200_abstract_weight__9_semantic_word_knowledge,0.15411314518866814,-1.4251524249114258,1.0609747759661878,0.04936010987707947,1.9654678786754354,0.003498046719001084
LDA200_abstract_weight__95_verbs_verb_nouns,0.3762144999538928,-0.8848927104587074,1.0251868592090116,0.05068728229161452,1.9541178438865687,0.001136978136857976
LDA200_abstract_weight__65_recognition_correct_familiarity,0.04018584523088675,-2.0518335121290066,1.139152761911753,0.05162565466726238,1.9462421859123287,0.0023239795377920846
LDA200_abstract_weight__181_creative_creativity_generation,0.020602343374630405,-2.3151935265598222,1.2814812652918428,0.06467106481036348,1.8475251620247795,0.0009264249609832097
LDA200_abstract_weight__11_cognitive_function_performance,0.18195073031048137,1.334772763537678,1.0290712112320146,0.07156061737921011,1.8019033226829269,0.013562987143969385
LDA200_abstract_weight__99_detection_novelty_oddball,0.0069948403329695985,-2.6970898055698758,1.2828177480762664,0.08078215689667448,1.7461657356118012,0.0014332408656343636
LDA200_abstract_weight__180_amygdala_threat_fear,0.020270844163285617,-2.3212965527661655,1.1536470014741018,0.08941582671026517,1.6984873050146327,0.0027958268538208217
LDA200_abstract_weight__196_personality_trait_scores,0.0001594024199624844,-3.7759446004632604,1.299207430615954,0.09628518061006662,1.6631361724095206,0.0030738756730840588
LDA200_abstract_weight__165_early_stage_late,0.3944904523818028,-0.8515021808474504,1.0150014457631824,0.10123468070661568,1.6388971532591887,0.0027238726322917207
LDA200_abstract_weight__38_adults_age_older,0.46605060783095964,-0.7289199871671481,1.0026913006412508,0.1178913356339566,1.5636859638302536,0.0036930364234233903
LDA200_abstract_weight__0_symptoms_severity_symptom,0.17250601972984425,-1.364195577481066,1.077546358640402,0.13919177598482027,1.4788074805688436,0.002272064983211645
LDA200_abstract_weight__14_bpd_sn_ifc,0.0004162319401045389,-3.5295723111866137,1.606975013652141,0.14615862233485039,1.4532346223552315,0.0009593115588443722
LDA200_abstract_weight__93_language_sentences_comprehension,0.15089082828820854,-1.4363919999763295,1.0651066635461572,0.1613749650976629,1.4004621668398725,0.0032491693830650516
LDA200_abstract_weight__21_depression_disorder_depressed,0.03135888964807687,-2.152488632402903,1.1492686381275532,0.17883765949875952,1.3443424963097015,0.002904807226102988
LDA200_abstract_weight__105_mdd_depressive_depression,0.1510987844296835,-1.435661152569582,1.1428791221397623,0.1814210270394233,1.3363924675648944,0.0009044659078743657
LDA200_abstract_weight__145_mind_mental_social,0.20264384521392098,-1.274055224751503,1.0542070504779268,0.18237198738740176,1.333487156928077,0.0028925954425104055
LDA200_abstract_weight__178_resonance_magnetic_previous,0.4690367600657932,0.7240471969870413,1.0011966835924742,0.1828723303198847,1.3319630512029006,0.039224917530386594
LDA200_abstract_weight__151_common_overlap_overlapping,0.18761453035745623,1.317668838649174,1.0195251208184544,0.1930031568354479,1.30174621098456,0.02689388547091016
LDA200_abstract_weight__171_cortex_prefrontal_medial,0.4063402899416889,0.830351125785048,1.004135269455268,0.19589023310913092,1.2933494264815124,0.03889734286039375
LDA200_abstract_weight__156_schizophrenia_group_psychosis,0.048674012136612266,-1.9714361274546994,1.116098877554081,0.2015091673993929,1.2772636920861826,0.0035086384558601935
LDA200_abstract_weight__166_pictures_picture_images,0.07016595771579026,-1.8108378350959211,1.1085252760579458,0.20544232194380238,1.2661976687673624,0.0026591556931668627
LDA200_abstract_weight__87_ptsd_trauma_stress,0.064505892435326,-1.848667132495004,1.2230335779410515,0.21417300058974245,1.242172291471356,0.0009913434724539967
LDA200_abstract_weight__152_perceptual_perception_visual,0.041324199739185,-2.040262378914125,1.1126598778934336,0.21695527782260515,1.234664809695222,0.0035526713843987614
LDA200_abstract_weight__144_integration_process_task,0.06314466090695325,1.8581715207423706,1.0648520370790218,0.21879946363632083,1.2297267034624664,0.007788560785990678
LDA200_abstract_weight__176_met_val_comt,0.10215446485324664,-1.6344973374639098,1.302947518508067,0.22177260161907622,1.221828200979035,0.00041745228683004996
LDA200_abstract_weight__56_placebo_mg_ht,0.03228387684599554,-2.1408780106743666,1.1552879741076767,0.22317840659753344,1.2181199159936376,0.0022524974390832372
LDA200_abstract_weight__139_faces_emotional_facial,0.05078890351588883,-1.9532590808847843,1.1032193380706143,0.2290717591395106,1.2027534091419552,0.003697748276679344
LDA200_abstract_weight__54_food_weight_eating,0.32387736017990454,-0.9865213164629414,1.0437865316988473,0.25359265944566,1.1416665270031916,0.0012290631674812089
LDA200_abstract_weight__86_ips_number_numerical,0.2251121103891165,-1.2130463230831583,1.0631667750600426,0.26117559599025747,1.1236168705174823,0.0016827643165380167
LDA200_abstract_weight__71_interaction_modulation_influence,0.259353174440333,1.127921259858239,1.0143504576851894,0.3013692962106833,1.0335014416483466,0.026404618622871776
LDA200_abstract_weight__23_reasoning_relational_relations,0.1544467263750663,-1.423999121499534,1.1220806613327374,0.30604278242530497,1.023560770499591,0.0009002969057728138
LDA200_abstract_weight__160_bias_biases_spd,0.05540104196086115,-1.9157176706689498,1.1953337049424007,0.3138587572398306,1.0071581986991438,0.0010801825697301396
LDA200_abstract_weight__69_response_sensitivity_hemodynamic,0.21413953767159177,1.2422630118128604,1.0197887931478824,0.32760747693834413,0.978944350270077,0.021338038498684122
LDA200_abstract_weight__84_research_previous_important,0.4673514539795851,0.7267951510079803,1.0012729649650929,0.3581535253661505,0.9188892078272883,0.039356773882582165
LDA200_abstract_weight__118_goal_goals_planning,0.2913741043013449,-1.055112000315373,1.054172654021946,0.3807921519341937,0.8764376612319908,0.0010449953941939346
LDA200_abstract_weight__96_hd_psychopathy_fcd,0.25884142671390764,-1.1291337242658641,1.077356516082502,0.4332552198043148,0.7836334544216952,0.000737553470738384
LDA200_abstract_weight__174_type_joint_sa,0.4348010340766417,-0.7810024834326287,1.0101207618976742,0.43373038147139875,0.7828241540458022,0.000755144396908314
