feature,r
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.08878925842594235
LDA50_abstract_weight__16_response_inhibition_control,0.08063091606751131
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.07325648866218962
LDA50_abstract_weight__26_emotional_amygdala_negative,0.06480885635895924
LDA50_abstract_weight__28_social_empathy_moral,0.06184299069681716
LDA50_abstract_weight__7_reward_feedback_striatum,0.06002844483646857
LDA50_abstract_weight__20_control_conflict_task,0.054489430050058595
LDA50_abstract_weight__30_decision_making_risk,0.05218721893750843
LDA50_abstract_weight__15_task_performance_cognitive,0.04580039835536239
LDA50_abstract_weight__9_memory_working_wm,0.04148096381196331
LDA50_abstract_weight__13_fear_threat_smokers,0.03323307580199748
LDA50_abstract_weight__37_language_reading_word,0.029167911945561245
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.02343504713963241
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.021723056408647842
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.02116476540349386
LDA50_abstract_weight__10_food_taste_weight,0.016676522649974497
LDA50_abstract_weight__47_attention_attentional_target,0.016575799771639227
LDA50_abstract_weight__12_women_men_sex,0.013530507147600498
LDA50_abstract_weight__8_mpfc_social_medial,0.013277623919019757
LDA50_abstract_weight__23_asd_autism_group,0.012777025412680911
LDA50_abstract_weight__33_memory_retrieval_encoding,0.009727366293561492
LDA50_abstract_weight__24_age_adults_older,0.006706246213118429
LDA50_abstract_weight__1_anxiety_trait_personality,0.004789522277715867
LDA50_abstract_weight__27_disorder_adhd_group,0.004025511742028325
LDA50_abstract_weight__4_stimulus_time_repetition,0.00354035281986559
LDA50_abstract_weight__18_number_ips_numerical,0.000128057026583576
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.001960593077051399
LDA50_abstract_weight__40_face_faces_facial,-0.003020897761859618
LDA50_abstract_weight__6_auditory_speech_temporal,-0.016713689230269075
LDA50_abstract_weight__41_imagery_mental_events,-0.018821263313738748
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.019255009541549305
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.01945379443081061
LDA50_abstract_weight__38_semantic_category_representations,-0.01981761504246888
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.019913201615666218
LDA50_abstract_weight__31_model_models_prediction,-0.020101583449308656
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.021363209168778548
LDA50_abstract_weight__19_action_actions_observation,-0.027762995709735373
LDA50_abstract_weight__0_network_state_resting,-0.029649186215478986
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.03240203894707655
LDA50_abstract_weight__11_learning_training_practice,-0.032946426155782256
LDA50_abstract_weight__44_eye_sleep_gaze,-0.03375841264932971
LDA50_abstract_weight__14_disease_ad_pd,-0.037500368902529904
LDA50_abstract_weight__42_visual_cortex_sensory,-0.04556641923670341
LDA50_abstract_weight__45_motion_perception_visual,-0.05334052790823793
LDA50_abstract_weight__17_motor_cortex_hand,-0.059008432090775186
LDA50_abstract_weight__49_depression_mdd_state,-0.06036310994769481
LDA50_abstract_weight__34_frequency_hz_ms,-0.0629632509221252
LDA50_abstract_weight__22_method_group_approach,-0.06486785063598614
LDA50_abstract_weight__25_spatial_body_human,-0.07383956315130506
LDA50_abstract_weight__21_matter_volume_structural,-0.08560521847165414
