Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
LDA100_abstract_weight__71_reasoning_mind_mental,1.1068257421698036e-11,6.7918787285747175,2.49438436653653,2.5020623000695538e-17,8.467737109647961,0.011286801336328632
LDA100_abstract_weight__92_social_empathy_moral,2.4334050272578622e-05,-4.220889224490578,1.7675794259858377,2.46176835601418e-06,4.711270818525138,0.009616825636530992
LDA100_abstract_weight__41_memory_retrieval_episodic,0.0032694150177365877,-2.941201764470454,1.5557148531513472,0.0003314728995588456,3.5893740774314624,0.006056328243484221
LDA100_abstract_weight__9_imagery_mental_events,0.022702999903003507,-2.2783959094190247,1.4124831007539747,0.004667709049727043,2.8291138520816124,0.004849577414791781
LDA100_abstract_weight__55_representations_representation_abstract,0.012587526992019149,2.4952306773655257,1.3278361937418535,0.012034925687495576,2.511118597746696,0.010419182514693663
LDA100_abstract_weight__58_personality_trait_traits,0.003323705665308374,-2.93609681992071,1.6266027984853548,0.020348653712772873,2.3198562731012458,0.006073943127420325
LDA100_abstract_weight__79_spatial_cues_cue,0.03049009786211576,-2.1636646243558175,1.3657858530613807,0.020579642902990185,2.315608709063258,0.005478482224464457
LDA100_abstract_weight__76_memory_recognition_items,0.049297803879818636,-1.9660069839291494,1.344704145877116,0.0337094220388367,2.123530505229677,0.00444418906675686
LDA100_abstract_weight__23_semantic_words_word,0.08139132776160829,-1.7426696973130575,1.2254521971073928,0.04890491148199341,1.9694197338299286,0.006605169854823378
LDA100_abstract_weight__19_judgments_judgment_ppc,0.017715186599466026,-2.371517941214336,1.466511321702673,0.05066498789945256,1.954306438360445,0.0051986171637158065
LDA100_abstract_weight__35_regulation_emotion_reappraisal,0.034941581027403745,-2.1090347640086025,1.481995795539315,0.07941025092819219,1.7541182279848815,0.0033704583419910655
LDA100_abstract_weight__15_mirror_observation_imitation,0.132036564450836,-1.5061192473985043,1.2496243248765886,0.0893227325475998,1.6989811648864572,0.0028757657722233965
LDA100_abstract_weight__94_network_control_frontoparietal,0.1718452432406945,-1.3662986542495887,1.133090742984882,0.09127003340895756,1.6887360000932061,0.007202452702808285
LDA100_abstract_weight__37_temporal_superior_posterior,0.04656502427993736,-1.9902352741779734,1.2991628662435588,0.10700556428224813,1.6117995585845486,0.006598565123710568
LDA100_abstract_weight__53_decision_making_risk,0.030546035462125642,-2.1629368703281044,1.3489345400585133,0.11472305994937562,1.577315011671605,0.006687255504951693
LDA100_abstract_weight__42_context_influence_modulation,0.1284611392306788,1.5201983211853323,1.0810560791393524,0.14517348882135475,1.4567931446164284,0.03353285423840752
LDA100_abstract_weight__49_attention_attentional_task,0.09762548315551844,1.6564758925119991,1.1467409493393468,0.1673811665081995,1.3806676690533721,0.013853780273041376
LDA100_abstract_weight__25_feedback_error_learning,0.12430126724017088,-1.5369675041625606,1.1850799085612633,0.19324481232503488,1.3010398570978408,0.006487682350476201
LDA100_abstract_weight__80_pictures_images_aversive,0.1014265718997055,-1.6379766159656102,1.2554586314230294,0.204657576813058,1.2683931774978376,0.004454701763612944
LDA100_abstract_weight__91_amygdala_emotional_faces,0.054128354202063855,-1.9258079838521358,1.2910164484660462,0.23167608638000226,1.1960524637552479,0.006587727870455496
LDA100_abstract_weight__97_visual_motion_auditory,0.2126352644766516,-1.2463518108470009,1.1070368553975292,0.3620116350840288,0.9115386416925669,0.007983317885856798
LDA100_abstract_weight__10_schizophrenia_symptoms_risk,0.34251945403464235,-0.9491989135521219,1.0568001111126717,0.4204574624846562,0.8056278497787397,0.004906892131519049
LDA100_abstract_weight__33_reward_striatum_ventral,0.08691484994235588,-1.7119013495787918,1.2394825757973256,0.4261207248338508,0.7958474214811054,0.006534192913705956
LDA100_abstract_weight__83_cortex_anterior_cingulate,0.46566594010161755,0.7295489440680152,1.0027621364207133,0.4367576495097718,0.7776800612056883,0.04859981018884776
LDA100_abstract_weight__12_language_comprehension_sentences,0.3063128877825423,-1.0229893362862597,1.070831363640923,0.44582937750214924,0.7623864725423756,0.00517106788952741
LDA100_abstract_weight__62_scenes_scene_ppa,0.10741491118010116,-1.6099218824241386,1.3698384318097279,0.44903535269823525,0.757024219218599,0.0022034501375108343
LDA100_abstract_weight__21_reading_words_word,0.40989699459895923,-0.8240749112484413,1.018907498752423,0.48613963223822965,0.6964618637768748,0.0035396050098655497
LDA100_abstract_weight__32_object_objects_visual,0.3152446451659131,-1.0042779782918498,1.0549004839421434,0.5229622071085775,0.6387859230715393,0.008730260539456471
LDA100_abstract_weight__75_stress_alcohol_users,0.42882211145937144,-0.791208878273124,1.0020134006623915,0.5314281401454997,0.6258274268739829,0.002908664440327281
LDA100_abstract_weight__16_deaf_hearing_sign,0.25825456140425795,-1.1305262083537684,1.1589913128307963,0.5732244734843114,0.5633090252639474,0.0012650556512525388
LDA100_abstract_weight__29_integration_human_order,0.29399714312944336,1.0493932944801496,1.0355241298049205,0.6300976335621535,0.4815894339800043,0.03418863132226187
LDA100_abstract_weight__57_face_faces_fusiform,0.36709151640697457,-0.9019347762714814,1.041909236604553,0.6301745931489258,0.48148112263519094,0.0041053989461683656
LDA100_abstract_weight__43_prefrontal_cortex_pfc,0.47189458681228524,0.7193998539586756,1.001441805219342,0.647122139609527,0.4577638087935187,0.02785851783515046
LDA100_abstract_weight__36_task_difficulty_demands,0.2645850320645695,1.115619522145176,1.0485338048896224,0.6576464201188471,0.4431649621396663,0.02524255292576042
LDA100_abstract_weight__70_pattern_patterns_classification,0.18942614195568863,-1.3122786237092685,1.1707114019030649,0.6612193641239242,0.4382302750083639,0.004090697024034394
LDA100_abstract_weight__56_response_stimulus_trials,0.3322530761538425,0.9695856348265871,1.0311302203230894,0.6657119493599395,0.432040539415912,0.02586544197812799
LDA100_abstract_weight__93_time_reaction_times,0.2578891119760083,-1.1313944368078002,1.0890574129335453,0.6672981567207746,0.4298590753493585,0.007132330775137677
LDA100_abstract_weight__72_memory_encoding_hippocampus,0.37137547091598666,-0.8938998633306657,1.0345800496109838,0.7047006959302973,0.3789827198674548,0.007495762340167673
LDA100_abstract_weight__65_task_switching_rule,0.3813461843103161,-0.8754185975434042,1.034813672170354,0.7181959986173752,0.3608708459880653,0.0031752281383715876
LDA100_abstract_weight__4_term_long_repetition,0.26272276432902264,-1.1199788750806898,1.0912191602440615,0.7281732888068719,0.34755648797859223,0.006346288064317712
LDA100_abstract_weight__89_inhibition_response_control,0.311147608134819,-1.0128169391913981,1.072255798145845,0.7419778849742066,0.32923524489784284,0.004692400795299372
LDA100_abstract_weight__73_parietal_frontal_inferior,0.4632418966416958,0.733519077322107,1.0031225111771904,0.7813123420821102,0.2776092351528562,0.04831218929301872
LDA100_abstract_weight__66_allele_genetic_gene,0.11704701540478357,-1.5672895990768982,1.3795593969379703,0.834449789017252,0.2089980139554993,0.0024381982802629903
