feature,r
LDA100_abstract_weight__67_network_state_resting,0.13330958320428016
LDA100_abstract_weight__71_reasoning_mind_mental,0.0898200413890031
LDA100_abstract_weight__41_memory_retrieval_episodic,0.07953822535961029
LDA100_abstract_weight__76_memory_recognition_items,0.05505650087549827
LDA100_abstract_weight__94_network_control_frontoparietal,0.04475589944468591
LDA100_abstract_weight__9_imagery_mental_events,0.040552089961347335
LDA100_abstract_weight__28_phase_problem_problems,0.03886283596492085
LDA100_abstract_weight__92_social_empathy_moral,0.037846942168927054
LDA100_abstract_weight__19_judgments_judgment_ppc,0.03766434367313474
LDA100_abstract_weight__29_integration_human_order,0.03557569995132602
LDA100_abstract_weight__12_language_comprehension_sentences,0.032632670114312354
LDA100_abstract_weight__39_mechanisms_provide_network,0.02880356281986798
LDA100_abstract_weight__73_parietal_frontal_inferior,0.026236725361121465
LDA100_abstract_weight__35_regulation_emotion_reappraisal,0.02612384163844265
LDA100_abstract_weight__23_semantic_words_word,0.024562339593082575
LDA100_abstract_weight__95_adults_age_older,0.02151075319114564
LDA100_abstract_weight__36_task_difficulty_demands,0.019264516915660695
LDA100_abstract_weight__27_epilepsy_lobe_temporal,0.019113425470049787
LDA100_abstract_weight__83_cortex_anterior_cingulate,0.01657560603265989
LDA100_abstract_weight__72_memory_encoding_hippocampus,0.015107798350587615
LDA100_abstract_weight__1_gyrus_frontal_middle,0.01333755928802371
LDA100_abstract_weight__96_patterns_cortex_common,0.013159718700669417
LDA100_abstract_weight__43_prefrontal_cortex_pfc,0.01284663739781884
LDA100_abstract_weight__15_mirror_observation_imitation,0.01231287290037943
LDA100_abstract_weight__13_action_actions_smokers,0.011338856736061564
LDA100_abstract_weight__53_decision_making_risk,0.011179266415914166
LDA100_abstract_weight__55_representations_representation_abstract,0.010302336286009892
LDA100_abstract_weight__40_ad_disease_mci,0.010232352210653668
LDA100_abstract_weight__49_attention_attentional_task,0.010039094704834488
LDA100_abstract_weight__30_emotional_negative_positive,0.009863584541943343
LDA100_abstract_weight__4_term_long_repetition,0.00801410857804533
LDA100_abstract_weight__70_pattern_patterns_classification,0.0033115755773127035
LDA100_abstract_weight__37_temporal_superior_posterior,0.003082563382379527
LDA100_abstract_weight__78_frequency_hz_power,0.002870863120847676
LDA100_abstract_weight__47_magnetic_resonance_high,0.0028345425557637074
LDA100_abstract_weight__45_memory_working_wm,0.001985811421690145
LDA100_abstract_weight__48_learning_training_sequence,0.0018238553969039156
LDA100_abstract_weight__84_children_adolescents_age,0.0013631985946271207
LDA100_abstract_weight__62_scenes_scene_ppa,0.0013483100666994209
LDA100_abstract_weight__42_context_influence_modulation,0.00019421097673482304
LDA100_abstract_weight__86_women_men_sex,-0.0002287941106175473
LDA100_abstract_weight__21_reading_words_word,-0.0003113882581307097
LDA100_abstract_weight__11_task_cognitive_performance,-0.0006711028968558049
LDA100_abstract_weight__18_number_numerical_numbers,-0.001275549108974311
LDA100_abstract_weight__65_task_switching_rule,-0.0014902520272757147
LDA100_abstract_weight__8_sleep_body_bodies,-0.0017366997812224886
LDA100_abstract_weight__16_deaf_hearing_sign,-0.0020282343457743747
LDA100_abstract_weight__89_inhibition_response_control,-0.0034767714107212244
LDA100_abstract_weight__58_personality_trait_traits,-0.003590836295135202
LDA100_abstract_weight__32_object_objects_visual,-0.0037310031372598225
LDA100_abstract_weight__93_time_reaction_times,-0.003753983277355584
LDA100_abstract_weight__2_model_approach_method,-0.0038914035784188236
LDA100_abstract_weight__31_speech_auditory_production,-0.00391068786347008
LDA100_abstract_weight__79_spatial_cues_cue,-0.004471447108492454
LDA100_abstract_weight__87_dorsal_ventral_stream,-0.00520628207156271
