Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
LDA400_abstract_weight__173_network_default_dmn,3.127008703847831e-37,12.749761395079437,0.11062373023814462,6.4846062503664994e-15,7.794144974331754,0.6379810420847087
LDA400_abstract_weight__285_junction_tpj_temporoparietal,0.6986431415856826,-0.3871527313315309,0.1319248691745563,2.0122420451269668e-13,7.347980261591314,0.6853441956837469
LDA400_abstract_weight__108_tom_mind_theory,3.9888042648296044e-06,-4.611964865961215,0.13758587889641635,7.065831337253036e-10,6.164607205643018,0.6941527629403811
LDA400_abstract_weight__366_mental_mentalizing_states,0.03167568949084495,2.148479420920304,0.11213639548619084,4.038607684246614e-08,5.489155150165979,0.6292739821276137
LDA400_abstract_weight__272_retrieval_memory_episodic,1.5969559018390704e-09,6.034257150360704,0.1059507449983684,1.4391970735221346e-07,5.260173285552317,0.6100501925918541
LDA400_abstract_weight__94_events_future_past,0.020640731779030252,-2.314492324848272,0.11919941580429907,2.6832876098952895e-07,5.14443386255009,0.6475613959291064
LDA400_abstract_weight__329_items_recognition_item,0.46416727231874655,-0.7320021224393262,0.11487941128479931,3.5698332595913093e-07,5.090572881769004,0.6353854003392277
LDA400_abstract_weight__82_comprehension_sentences_language,0.00029419323252072565,-3.6203601484697723,0.12263589128455399,3.702119921822107e-07,5.083669451467098,0.6564837889869133
LDA400_abstract_weight__194_gyrus_ag_angular,7.285529119480048e-09,-5.784206756529879,0.13005299245565421,4.94684474202819e-07,5.0283631071341475,0.6747641894571497
LDA400_abstract_weight__236_social_cognition_interactions,2.5173770658665316e-06,4.706717234086382,0.10618545141376544,4.987049766296167e-07,5.026810400666207,0.6094227530218602
LDA400_abstract_weight__259_sentences_sentence_syntactic,0.33524270916721277,-0.9636075719060871,0.11079987550575786,8.483976995690741e-06,4.452592252797471,0.6207865168539326
LDA400_abstract_weight__314_people_person_situation,0.04071024299942953,-2.046469065443454,0.11294070790125516,8.825083033410073e-06,4.4441236771024135,0.6272484955467135
LDA400_abstract_weight__356_semantic_word_temporal,0.0025069967592066763,3.0224956621193977,0.10156465338758743,0.0001664705022610233,3.7651179177464043,0.587429669901138
