Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
LDA200_abstract_weight__93_language_sentences_comprehension,0.5923141380081969,0.5354855630286048,0.042088025309348444,3.177295840470211e-06,4.659012711657567,0.6505131775500206
LDA200_abstract_weight__145_mind_mental_social,0.7788459602675388,-0.2808232626754596,0.04225549200798045,9.643531603407969e-06,4.425015595905294,0.6495039692179134
LDA200_abstract_weight__73_ifg_gyrus_frontal,0.40774098984832596,-0.827875537803892,0.042130080253452044,2.7512500304530982e-05,4.193135491235625,0.646654114582596
LDA200_abstract_weight__159_inhibition_response_inhibitory,0.8983643806045912,0.12772781068877614,0.04065611409010544,4.9760618952079834e-05,4.056748479987119,0.635173506662269
LDA200_abstract_weight__66_emotional_negative_amygdala,1.7190307265995423e-09,6.022349611249883,0.03608308214963411,0.00034984237639938806,3.5752881427304146,0.5971291754023792
LDA200_abstract_weight__137_regulation_emotion_reappraisal,0.00370049447353087,-2.902625001252675,0.03964264253565145,0.005241067958890983,2.7918312617489094,0.6160875333729143
LDA200_abstract_weight__193_mirror_video_imitation,0.005772762898696154,-2.760416974824489,0.03936643051865243,0.005770607728390614,2.7605389454670815,0.6135033253748589
LDA200_abstract_weight__13_fear_conditioning_extinction,2.195355810145926e-07,-5.181986098577423,0.043215186197646666,0.006057103674383006,2.744673989180455,0.6444831397592897
LDA200_abstract_weight__182_experience_subjective_ratings,0.6782361705950514,-0.41487123187351344,0.037140466410206255,0.007689607809423159,2.6654031467156285,0.5934447910022412
LDA200_abstract_weight__112_context_empathy_contextual,0.0037292621443713817,-2.900198666502874,0.03917223747174239,0.00771650512695171,2.6642288324028027,0.6110493491731932
LDA200_abstract_weight__155_temporal_sulcus_superior,0.6784534719824011,-0.41457442723484944,0.03653688039779593,0.014955600650248849,2.4334524252929635,0.585562081230871
LDA200_abstract_weight__154_social_interactions_interaction,0.4925461069756395,-0.6862648550184411,0.03667929823360986,0.015120013397598844,2.4294916451560056,0.5867936368593052
LDA200_abstract_weight__75_asd_autism_group,9.631786130905626e-05,-3.899685142226886,0.03887883744753974,0.02238528024612567,2.2837661124915476,0.605444056055503
LDA200_abstract_weight__30_events_future_personal,1.380023559237478e-05,-4.347015682130006,0.03935149916254387,0.023948059480214796,2.2579615054150235,0.6095127342754075
LDA200_abstract_weight__133_pd_error_errors,1.5799461922443292e-06,-4.800848684874192,0.03917042635153753,0.0383093112356031,2.0715298142308676,0.6065885105582913
LDA200_abstract_weight__61_individuals_people_group,0.5826662729012491,-0.5494943033759017,0.03533768349939601,0.05443790006315139,1.9233357304067031,0.5685425875182252
LDA200_abstract_weight__187_speech_auditory_temporal,0.9935333162214284,-0.008104874933876793,0.03498876232477718,0.062192617503659835,1.8649200077795836,0.5644818061064563
LDA200_abstract_weight__47_parietal_network_fronto,0.0008206229766172488,3.3457434067247354,0.033948844644476804,0.06928768058588589,1.8165393293530725,0.5542448005455166
LDA200_abstract_weight__143_action_actions_observation,0.17209847365495345,-1.3654919749935759,0.03538734115584354,0.0720281477955844,1.7989401549362884,0.5675891273383605
LDA200_abstract_weight__126_anxiety_aggression_anxious,1.45567615152906e-07,-5.258079471014525,0.03814594514522727,0.08746243108529195,1.7089380191684738,0.5944468507759174
LDA200_abstract_weight__138_real_virtual_reality,7.845555681553784e-06,-4.469355727739311,0.03696060529281739,0.10023375398712041,1.643721445840436,0.5820962556732224
LDA200_abstract_weight__43_conflict_interference_incongruent,0.02877056977438579,-2.186615980229115,0.0350006857838797,0.13057947535683365,1.5118207257865026,0.5604811574697174
LDA200_abstract_weight__52_control_cognitive_task,0.7808283434378135,-0.27823972337918823,0.0342894085810589,0.13147308596996737,1.5083182835806708,0.5531013227173494
LDA200_abstract_weight__144_integration_process_task,1.878482082941521e-07,5.210977527001417,0.033141737625077196,0.1342053481497968,1.4977225591958283,0.5422406530832937
LDA200_abstract_weight__115_face_faces_fusiform,0.07604672282547473,-1.7740993226176431,0.03475799548155278,0.13709126264968424,1.4867105970832826,0.5576633417246863
LDA200_abstract_weight__139_faces_emotional_facial,0.17258321131289617,-1.3639502904063074,0.03456406839503632,0.14103491337120824,1.4719480253563089,0.5554712537250373
LDA200_abstract_weight__100_gestures_abstract_race,3.0546569153932717e-09,-5.9286336732764475,0.037867670363553076,0.14352704744853098,1.462781972629267,0.5901173349335945
LDA200_abstract_weight__146_pain_painful_chronic,0.0003385779007333106,-3.5838412600772154,0.03537200740514218,0.163878114915271,1.3921462513771738,0.563238578720913
LDA200_abstract_weight__181_creative_creativity_generation,1.6102719911536792e-11,-6.737597218521553,0.03828692396424728,0.18563268163816166,1.3236097612681976,0.5936040395539659
LDA200_abstract_weight__172_verbal_fluency_overt,1.659185128287431e-05,-4.306419176481799,0.03560653481985259,0.18603482144900532,1.3224005030435741,0.5651726322458029
LDA200_abstract_weight__88_network_frontoparietal_identified,8.754664606485357e-28,10.92499352450186,0.032311554543925244,0.19010977156289202,1.3102544487775694,0.532804890262132
LDA200_abstract_weight__7_single_trial_task,0.4941399081223107,-0.6837391324667431,0.03371407504559439,0.2331240766069177,1.1923498985270768,0.5430924363242239
LDA200_abstract_weight__173_touch_ct_tactile,2.3555070803587248e-11,-6.682094707515082,0.03693073758173814,0.2716080477520593,1.0993669335350362,0.5781718580627071
LDA200_abstract_weight__128_prediction_error_outcome,0.020315005688345933,-2.3204785181590273,0.03394820588067153,0.27310627865769305,1.0959371530104705,0.5444849845635701
LDA200_abstract_weight__90_imagery_mental_rotation,8.813621369536035e-06,-4.444403115669124,0.034811510908513504,0.28219200163525227,1.0754082235165672,0.5541306008660638
LDA200_abstract_weight__113_network_global_local,4.36801444732348e-06,-4.593056163151887,0.03488098226287355,0.28473509066456315,1.06974281067979,0.5548822726325064
LDA200_abstract_weight__18_color_shape_shapes,7.910202560277657e-08,-5.3691649968721515,0.03542187495764852,0.2859629888067521,1.0670195923645438,0.5610791922000242
LDA200_abstract_weight__36_group_control_pattern,0.1731582226987689,-1.3621256880491208,0.03359486742784387,0.2879615712139195,1.0626040023724823,0.5401634099522568
LDA200_abstract_weight__64_attention_attentional_visual,7.720386151146852e-07,4.942306132871518,0.03258489381762197,0.2968329505046926,1.0432490738880296,0.5297047976727883
LDA200_abstract_weight__28_memory_retrieval_episodic,0.013984753128272371,-2.4576547855866533,0.033807641803087415,0.30540458053794073,1.02491227845102,0.5420983745603708
LDA200_abstract_weight__68_high_level_higher,1.0381772797986905e-05,4.409065285236489,0.032557002875996555,0.32713260530049937,0.9799058291882458,0.5283605167190557
LDA200_abstract_weight__125_expertise_experts_ic,9.307804624297368e-13,-7.1403729235408395,0.03652338915686765,0.34970880341276234,0.9351542666893136,0.5727973929855422
LDA200_abstract_weight__31_hearing_deaf_sign,7.125358732849697e-15,-7.7822363529197345,0.036893884047578686,0.3765428150459442,0.8842842003544511,0.5766970947608108
LDA200_abstract_weight__111_memory_encoding_hippocampal,0.5959332577397061,0.5302577183335011,0.0327922367557904,0.4000104113808467,0.8416026394380987,0.5284648797702228
LDA200_abstract_weight__51_sustained_transient_monitoring,3.626076532526995e-11,-6.618603637077101,0.035340737747546515,0.4134543949421129,0.8178297729182273,0.5584728379540792
LDA200_abstract_weight__0_symptoms_severity_symptom,6.386552624702873e-05,-3.998053469188798,0.033732145363643044,0.41513604538827475,0.8148886590474077,0.5390056868844988
LDA200_abstract_weight__96_hd_psychopathy_fcd,1.3255966851633196e-12,-7.091611023364434,0.035615041427660935,0.43047634584272687,0.7883767849443677,0.561560486757337
LDA200_abstract_weight__65_recognition_correct_familiarity,3.454972361784461e-05,-4.141197545503524,0.03367929648904532,0.4346868966685369,0.7811965599773135,0.5380399016060674
LDA200_abstract_weight__84_research_previous_important,0.0,inf,0.015709906646231016,0.45772886648445965,0.7425917802926154,1.0
LDA200_abstract_weight__178_resonance_magnetic_previous,0.0,inf,0.023539067414552316,0.46866541856895183,0.7246522128777392,0.6681049481522723
LDA200_abstract_weight__192_stimulus_trials_trial,3.8967049394312016e-07,5.073935838450234,0.032180238227556654,0.4708165229359148,0.721151150753343,0.5204729080510925
LDA200_abstract_weight__176_met_val_comt,6.042224130089073e-22,-9.628814979292905,0.03701225267101513,0.47944981504518547,0.7071877421437084,0.5773093996047046
LDA200_abstract_weight__5_body_bodies_eba,5.324297553486939e-09,-5.8367058367515074,0.034206114472452843,0.4816784183822074,0.7036056073326641,0.543898406753376
LDA200_abstract_weight__46_hemisphere_hemispheric_language,0.13454477734287804,-1.4964179402340565,0.032727317352513344,0.5090831787738235,0.6602659470249004,0.5252442597213266
LDA200_abstract_weight__74_feedback_negative_performance,2.2106772167774372e-07,-5.180689071926897,0.03367878258224917,0.5105357989940047,0.6580036294083965,0.5369310068136381
LDA200_abstract_weight__99_detection_novelty_oddball,1.9290300587198765e-09,-6.003673009877969,0.03399504362369456,0.5270113681125894,0.6325747687374881,0.5407362656938602
