feature,r
LDA100_abstract_weight__94_network_control_frontoparietal,0.055462211606700916
LDA100_abstract_weight__73_parietal_frontal_inferior,0.055415763408303724
LDA100_abstract_weight__67_network_state_resting,0.053305583212949224
LDA100_abstract_weight__45_memory_working_wm,0.04919953985733437
LDA100_abstract_weight__49_attention_attentional_task,0.0438418757033402
LDA100_abstract_weight__76_memory_recognition_items,0.04274779690873799
LDA100_abstract_weight__36_task_difficulty_demands,0.035051280143156165
LDA100_abstract_weight__71_reasoning_mind_mental,0.031926372828832116
LDA100_abstract_weight__89_inhibition_response_control,0.031730034469352825
LDA100_abstract_weight__41_memory_retrieval_episodic,0.03010045508355429
LDA100_abstract_weight__18_number_numerical_numbers,0.03002963913475946
LDA100_abstract_weight__35_regulation_emotion_reappraisal,0.029850692130830813
LDA100_abstract_weight__95_adults_age_older,0.029296707583295552
LDA100_abstract_weight__25_feedback_error_learning,0.02607984063881626
LDA100_abstract_weight__28_phase_problem_problems,0.02604539819015647
LDA100_abstract_weight__11_task_cognitive_performance,0.02578454027302512
LDA100_abstract_weight__9_imagery_mental_events,0.024729593496416066
LDA100_abstract_weight__43_prefrontal_cortex_pfc,0.02404832229862206
LDA100_abstract_weight__92_social_empathy_moral,0.023528423197602004
LDA100_abstract_weight__83_cortex_anterior_cingulate,0.02334861633147169
LDA100_abstract_weight__79_spatial_cues_cue,0.02098234165862554
LDA100_abstract_weight__53_decision_making_risk,0.018316061599313548
LDA100_abstract_weight__39_mechanisms_provide_network,0.017685020931135866
LDA100_abstract_weight__56_response_stimulus_trials,0.016913005021589135
LDA100_abstract_weight__55_representations_representation_abstract,0.015301949098003477
LDA100_abstract_weight__84_children_adolescents_age,0.014689477503177442
LDA100_abstract_weight__42_context_influence_modulation,0.012827869599880857
LDA100_abstract_weight__16_deaf_hearing_sign,0.012813330764033865
LDA100_abstract_weight__65_task_switching_rule,0.011927144647037131
LDA100_abstract_weight__72_memory_encoding_hippocampus,0.011381151962705897
LDA100_abstract_weight__14_conflict_interference_control,0.011295352120459826
LDA100_abstract_weight__44_target_detection_targets,0.008984708922297692
LDA100_abstract_weight__0_group_control_age,0.008606759231497126
LDA100_abstract_weight__4_term_long_repetition,0.007606187622376238
LDA100_abstract_weight__99_sulcus_intraparietal_ips,0.005276793711800569
LDA100_abstract_weight__29_integration_human_order,0.005106216205062841
LDA100_abstract_weight__19_judgments_judgment_ppc,0.004146372950423647
LDA100_abstract_weight__96_patterns_cortex_common,0.004012019901714942
LDA100_abstract_weight__12_language_comprehension_sentences,0.0018245580246572693
