Term,pForward,zForward,probForward,pReverse,zReverse,probReverse
LDA100_abstract_weight__45_memory_working_wm,0.06886617485921012,1.8192967113331258,0.08671129652030612,1.1958311657799898e-14,7.716483428500286,0.6351001127528445
LDA100_abstract_weight__21_reading_words_word,3.3298853897341194e-08,-5.523142979182562,0.09695358997022878,2.6087939471956624e-14,7.616384706122107,0.662196568998266
LDA100_abstract_weight__18_number_numerical_numbers,2.0705891152648402e-30,-11.461021178721706,0.1004732648410522,3.0237795568638983e-09,5.93030203015673,0.6641329434690159
LDA100_abstract_weight__65_task_switching_rule,6.134652319676162e-16,-8.086613550618466,0.08922737664756498,4.881434324658974e-07,5.030915436044517,0.6233147513434545
LDA100_abstract_weight__99_sulcus_intraparietal_ips,2.834121067868593e-09,-5.940928562878161,0.08331161569634327,1.8478297883859237e-05,4.28252666621307,0.5968142479594359
LDA100_abstract_weight__32_object_objects_visual,0.31897472378191194,0.9965670140305145,0.07723165733111145,0.00010662794331224843,3.8749925918347623,0.5710046116710445
LDA100_abstract_weight__49_attention_attentional_task,1.648298125429905e-12,7.061402979233824,0.07465533725259549,0.00016863777360963603,3.7618847241779867,0.5620233395514295
LDA100_abstract_weight__94_network_control_frontoparietal,0.01585745942903588,-2.412179797830466,0.0786555028179907,0.00020315624412829981,3.7150590533624053,0.5745145321087414
LDA100_abstract_weight__55_representations_representation_abstract,0.9753509750024496,-0.030897887059375392,0.07686074998522041,0.00045721514987137385,3.5046457923724947,0.5659193459056089
LDA100_abstract_weight__76_memory_recognition_items,7.116846402465454e-19,-8.873051402180467,0.08020923850431894,0.005173319934304682,2.796038736918384,0.5736529955482963
LDA100_abstract_weight__28_phase_problem_problems,5.139555307049443e-36,-12.529639822447566,0.08362867932114894,0.005687911830792731,2.765250384545527,0.5887453157038818
LDA100_abstract_weight__56_response_stimulus_trials,1.1451997285727891e-141,25.34044887264686,0.06982537509837129,0.012054072496901044,2.510557395642923,0.5382839929757606
LDA100_abstract_weight__36_task_difficulty_demands,1.3605874296819447e-123,23.644000012979863,0.07004414380610319,0.020967255409926527,2.3085735803280496,0.5350760588494097
LDA100_abstract_weight__79_spatial_cues_cue,4.995476615879324e-15,-7.827025534207969,0.07686613448892124,0.03343389583559263,2.1268337881187978,0.5534846968953192
LDA100_abstract_weight__14_conflict_interference_control,1.2683125267664264e-15,-7.997635418367144,0.0768636243354235,0.03580418089720682,2.0991443160913015,0.5532626592040338
