feature,r
LDA100_abstract_weight__89_inhibition_response_control,0.06909534679789141
LDA100_abstract_weight__92_social_empathy_moral,0.06538652926314968
LDA100_abstract_weight__83_cortex_anterior_cingulate,0.0626475242164166
LDA100_abstract_weight__33_reward_striatum_ventral,0.05854176891736059
LDA100_abstract_weight__63_insula_anterior_autonomic,0.05159739117709617
LDA100_abstract_weight__80_pictures_images_aversive,0.04655062448537074
LDA100_abstract_weight__30_emotional_negative_positive,0.04556048732151665
LDA100_abstract_weight__53_decision_making_risk,0.04497431964668381
LDA100_abstract_weight__25_feedback_error_learning,0.04389862905289174
LDA100_abstract_weight__43_prefrontal_cortex_pfc,0.04124993206996176
LDA100_abstract_weight__39_mechanisms_provide_network,0.037297533158934665
LDA100_abstract_weight__61_caudate_ofc_thalamus,0.034764824562689
LDA100_abstract_weight__35_regulation_emotion_reappraisal,0.0326145683539274
LDA100_abstract_weight__42_context_influence_modulation,0.02997982837535269
LDA100_abstract_weight__58_personality_trait_traits,0.029177949900166755
LDA100_abstract_weight__26_fear_anxiety_ptsd,0.025212682077891378
LDA100_abstract_weight__74_placebo_ocd_dopamine,0.025079233228683287
LDA100_abstract_weight__14_conflict_interference_control,0.024821615855914088
LDA100_abstract_weight__86_women_men_sex,0.02386911786881189
LDA100_abstract_weight__54_adhd_food_weight,0.022189076540528267
LDA100_abstract_weight__76_memory_recognition_items,0.019288081346950783
LDA100_abstract_weight__91_amygdala_emotional_faces,0.01912673471806242
LDA100_abstract_weight__45_memory_working_wm,0.01753471455838388
LDA100_abstract_weight__1_gyrus_frontal_middle,0.013848615323392773
LDA100_abstract_weight__94_network_control_frontoparietal,0.012623977667879111
LDA100_abstract_weight__11_task_cognitive_performance,0.012099701305226402
LDA100_abstract_weight__22_sd_taste_reliability,0.011968023501709332
LDA100_abstract_weight__84_children_adolescents_age,0.011683201226069874
LDA100_abstract_weight__95_adults_age_older,0.011683085199909403
LDA100_abstract_weight__12_language_comprehension_sentences,0.010079767277234742
LDA100_abstract_weight__69_pain_painful_stimulation,0.01005106115234451
LDA100_abstract_weight__56_response_stimulus_trials,0.008890954014572905
LDA100_abstract_weight__36_task_difficulty_demands,0.00835816311065274
LDA100_abstract_weight__71_reasoning_mind_mental,0.007606963919133196
LDA100_abstract_weight__72_memory_encoding_hippocampus,0.007103832932625099
LDA100_abstract_weight__65_task_switching_rule,0.005996552450427212
LDA100_abstract_weight__49_attention_attentional_task,0.005949175981349691
LDA100_abstract_weight__44_target_detection_targets,0.0046543789320908375
LDA100_abstract_weight__47_magnetic_resonance_high,0.0044849446049753695
LDA100_abstract_weight__41_memory_retrieval_episodic,0.004477110732023896
LDA100_abstract_weight__16_deaf_hearing_sign,0.0032656243060280718
LDA100_abstract_weight__19_judgments_judgment_ppc,0.0031826946809839097
LDA100_abstract_weight__24_music_musical_musicians,0.0022665945743848563
LDA100_abstract_weight__23_semantic_words_word,0.00199724467334696
LDA100_abstract_weight__73_parietal_frontal_inferior,-0.001094538197228105
LDA100_abstract_weight__10_schizophrenia_symptoms_risk,-0.0018479582611529452
LDA100_abstract_weight__98_treatment_baseline_therapy,-0.00386571721324838
LDA100_abstract_weight__5_depression_mdd_disorder,-0.0038775014683763514
LDA100_abstract_weight__70_pattern_patterns_classification,-0.003916060095705013
LDA100_abstract_weight__8_sleep_body_bodies,-0.005058593988328124
LDA100_abstract_weight__87_dorsal_ventral_stream,-0.0052127354012680375
LDA100_abstract_weight__96_patterns_cortex_common,-0.0058961885168409625
LDA100_abstract_weight__50_perceptual_perception_interaction,-0.006437260902540366
