feature,r
LDA50_abstract_weight__8_mpfc_social_medial,0.17363396555458085
LDA50_abstract_weight__0_network_state_resting,0.09813626223215131
LDA50_abstract_weight__26_emotional_amygdala_negative,0.07782905877865873
LDA50_abstract_weight__28_social_empathy_moral,0.07723083712960079
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.04450755293559356
LDA50_abstract_weight__24_age_adults_older,0.0369913296264071
LDA50_abstract_weight__30_decision_making_risk,0.03635583304015877
LDA50_abstract_weight__41_imagery_mental_events,0.02947161399148875
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.019307973063992557
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.018777476233482585
LDA50_abstract_weight__1_anxiety_trait_personality,0.015701930688199178
LDA50_abstract_weight__12_women_men_sex,0.015138915622712142
LDA50_abstract_weight__23_asd_autism_group,0.012266024261256036
LDA50_abstract_weight__33_memory_retrieval_encoding,0.011686913030424205
LDA50_abstract_weight__7_reward_feedback_striatum,0.008121536162306351
LDA50_abstract_weight__29_stress_ptsd_trauma,0.007951908673410446
LDA50_abstract_weight__13_fear_threat_smokers,0.005556569076474647
LDA50_abstract_weight__10_food_taste_weight,0.002916486745651259
LDA50_abstract_weight__27_disorder_adhd_group,-0.0034695186071282583
LDA50_abstract_weight__5_gyrus_frontal_inferior,-0.0037557685440904732
LDA50_abstract_weight__14_disease_ad_pd,-0.004150989894770899
LDA50_abstract_weight__49_depression_mdd_state,-0.004448334605956577
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.004625051950778452
LDA50_abstract_weight__40_face_faces_facial,-0.00486292162870382
LDA50_abstract_weight__11_learning_training_practice,-0.005655842946546367
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.0056763155232624225
LDA50_abstract_weight__18_number_ips_numerical,-0.0066917450302362465
LDA50_abstract_weight__32_pain_somatosensory_stimulation,-0.006724111499090592
LDA50_abstract_weight__31_model_models_prediction,-0.007831669488706307
LDA50_abstract_weight__22_method_group_approach,-0.012876658920535668
LDA50_abstract_weight__9_memory_working_wm,-0.012947401111329452
LDA50_abstract_weight__15_task_performance_cognitive,-0.013072326801305769
LDA50_abstract_weight__16_response_inhibition_control,-0.013234886362579587
LDA50_abstract_weight__4_stimulus_time_repetition,-0.014005306025876728
LDA50_abstract_weight__44_eye_sleep_gaze,-0.01828652073415886
LDA50_abstract_weight__38_semantic_category_representations,-0.020952689653355165
LDA50_abstract_weight__20_control_conflict_task,-0.022058470590445016
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.026896583989543713
LDA50_abstract_weight__34_frequency_hz_ms,-0.027272538544225663
LDA50_abstract_weight__19_action_actions_observation,-0.027864733394427976
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.028163349103186956
LDA50_abstract_weight__47_attention_attentional_target,-0.030124419371406676
LDA50_abstract_weight__45_motion_perception_visual,-0.03178088763637509
LDA50_abstract_weight__37_language_reading_word,-0.037710861520484626
LDA50_abstract_weight__6_auditory_speech_temporal,-0.03779078357041577
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.038251905270840214
LDA50_abstract_weight__21_matter_volume_structural,-0.04004547126608289
LDA50_abstract_weight__42_visual_cortex_sensory,-0.054396784217109785
LDA50_abstract_weight__25_spatial_body_human,-0.05669005198364984
LDA50_abstract_weight__17_motor_cortex_hand,-0.0635621577820344
